Id,Name,Shape,Size
812,efficientnetv2-s_1/block6g_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6g_se_reduce_1/convolution;efficientnetv2-s_1/block6g_se_reduce_1/Squeeze,1 1 1 64,256
813,efficientnetv2-s_1/block6g_se_reduce_1/Sigmoid,1 1 1 64,256
814,efficientnetv2-s_1/block6g_se_reduce_1/mul_1,1 1 1 64,256
815,efficientnetv2-s_1/block6g_se_expand_1/BiasAdd;efficientnetv2-s_1/block6g_se_expand_1/convolution;efficientnetv2-s_1/block6g_se_expand_1/Squeeze,1 1 1 1536,6144
816,efficientnetv2-s_1/block6g_se_expand_1/Sigmoid,1 1 1 1536,6144
817,efficientnetv2-s_1/block6g_se_excite_1/Mul,1 12 12 1536,884736
818,efficientnetv2-s_1/block6g_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6g_project_conv_1/convolution;efficientnetv2-s_1/block6g_project_bn_1/batchnorm/sub,1 12 12 256,147456
819,efficientnetv2-s_1/block6g_add_1/Add,1 12 12 256,147456
820,efficientnetv2-s_1/block6h_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6h_expand_conv_1/convolution;efficientnetv2-s_1/block6h_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
821,efficientnetv2-s_1/block6h_expand_activation_1/Sigmoid,1 12 12 1536,884736
822,efficientnetv2-s_1/block6h_expand_activation_1/mul_1,1 12 12 1536,884736
823,efficientnetv2-s_1/block6h_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6h_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6h_dwconv2_1/depthwise;efficientnetv2-s_1/block6h_bn_1/batchnorm/mul;efficientnetv2-s_1/block6h_bn_1/batchnorm/sub,1 12 12 1536,884736
824,efficientnetv2-s_1/block6h_activation_1/Sigmoid,1 12 12 1536,884736
825,efficientnetv2-s_1/block6h_activation_1/mul_1,1 12 12 1536,884736
826,efficientnetv2-s_1/block6h_se_squeeze_1/Mean,1 1536,6144
827,efficientnetv2-s_1/block6h_se_reshape_1/Shape,2,8
828,efficientnetv2-s_1/block6h_se_reshape_1/strided_slice,,4
829,efficientnetv2-s_1/block6h_se_reshape_1/Reshape/shape,4,16
830,efficientnetv2-s_1/block6h_se_reshape_1/Reshape,1 1 1 1536,6144
831,efficientnetv2-s_1/block6h_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6h_se_reduce_1/convolution;efficientnetv2-s_1/block6h_se_reduce_1/Squeeze,1 1 1 64,256
832,efficientnetv2-s_1/block6h_se_reduce_1/Sigmoid,1 1 1 64,256
833,efficientnetv2-s_1/block6h_se_reduce_1/mul_1,1 1 1 64,256
834,efficientnetv2-s_1/block6h_se_expand_1/BiasAdd;efficientnetv2-s_1/block6h_se_expand_1/convolution;efficientnetv2-s_1/block6h_se_expand_1/Squeeze,1 1 1 1536,6144
835,efficientnetv2-s_1/block6h_se_expand_1/Sigmoid,1 1 1 1536,6144
836,efficientnetv2-s_1/block6h_se_excite_1/Mul,1 12 12 1536,884736
837,efficientnetv2-s_1/block6h_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6h_project_conv_1/convolution;efficientnetv2-s_1/block6h_project_bn_1/batchnorm/sub,1 12 12 256,147456
838,efficientnetv2-s_1/block6h_add_1/Add,1 12 12 256,147456
839,efficientnetv2-s_1/block6i_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6i_expand_conv_1/convolution;efficientnetv2-s_1/block6i_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
840,efficientnetv2-s_1/block6i_expand_activation_1/Sigmoid,1 12 12 1536,884736
841,efficientnetv2-s_1/block6i_expand_activation_1/mul_1,1 12 12 1536,884736
842,efficientnetv2-s_1/block6i_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6i_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6i_dwconv2_1/depthwise;efficientnetv2-s_1/block6i_bn_1/batchnorm/mul;efficientnetv2-s_1/block6i_bn_1/batchnorm/sub,1 12 12 1536,884736
843,efficientnetv2-s_1/block6i_activation_1/Sigmoid,1 12 12 1536,884736
844,efficientnetv2-s_1/block6i_activation_1/mul_1,1 12 12 1536,884736
845,efficientnetv2-s_1/block6i_se_squeeze_1/Mean,1 1536,6144
846,efficientnetv2-s_1/block6i_se_reshape_1/Shape,2,8
847,efficientnetv2-s_1/block6i_se_reshape_1/strided_slice,,4
848,efficientnetv2-s_1/block6i_se_reshape_1/Reshape/shape,4,16
849,efficientnetv2-s_1/block6i_se_reshape_1/Reshape,1 1 1 1536,6144
850,efficientnetv2-s_1/block6i_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6i_se_reduce_1/convolution;efficientnetv2-s_1/block6i_se_reduce_1/Squeeze,1 1 1 64,256
851,efficientnetv2-s_1/block6i_se_reduce_1/Sigmoid,1 1 1 64,256
852,efficientnetv2-s_1/block6i_se_reduce_1/mul_1,1 1 1 64,256
853,efficientnetv2-s_1/block6i_se_expand_1/BiasAdd;efficientnetv2-s_1/block6i_se_expand_1/convolution;efficientnetv2-s_1/block6i_se_expand_1/Squeeze,1 1 1 1536,6144
854,efficientnetv2-s_1/block6i_se_expand_1/Sigmoid,1 1 1 1536,6144
855,efficientnetv2-s_1/block6i_se_excite_1/Mul,1 12 12 1536,884736
856,efficientnetv2-s_1/block6i_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6i_project_conv_1/convolution;efficientnetv2-s_1/block6i_project_bn_1/batchnorm/sub,1 12 12 256,147456
857,efficientnetv2-s_1/block6i_add_1/Add,1 12 12 256,147456
858,efficientnetv2-s_1/block6j_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6j_expand_conv_1/convolution;efficientnetv2-s_1/block6j_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
859,efficientnetv2-s_1/block6j_expand_activation_1/Sigmoid,1 12 12 1536,884736
860,efficientnetv2-s_1/block6j_expand_activation_1/mul_1,1 12 12 1536,884736
861,efficientnetv2-s_1/block6j_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6j_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6j_dwconv2_1/depthwise;efficientnetv2-s_1/block6j_bn_1/batchnorm/mul;efficientnetv2-s_1/block6j_bn_1/batchnorm/sub,1 12 12 1536,884736
862,efficientnetv2-s_1/block6j_activation_1/Sigmoid,1 12 12 1536,884736
863,efficientnetv2-s_1/block6j_activation_1/mul_1,1 12 12 1536,884736
864,efficientnetv2-s_1/block6j_se_squeeze_1/Mean,1 1536,6144
865,efficientnetv2-s_1/block6j_se_reshape_1/Shape,2,8
866,efficientnetv2-s_1/block6j_se_reshape_1/strided_slice,,4
867,efficientnetv2-s_1/block6j_se_reshape_1/Reshape/shape,4,16
868,efficientnetv2-s_1/block6j_se_reshape_1/Reshape,1 1 1 1536,6144
869,efficientnetv2-s_1/block6j_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6j_se_reduce_1/convolution;efficientnetv2-s_1/block6j_se_reduce_1/Squeeze,1 1 1 64,256
870,efficientnetv2-s_1/block6j_se_reduce_1/Sigmoid,1 1 1 64,256
871,efficientnetv2-s_1/block6j_se_reduce_1/mul_1,1 1 1 64,256
872,efficientnetv2-s_1/block6j_se_expand_1/BiasAdd;efficientnetv2-s_1/block6j_se_expand_1/convolution;efficientnetv2-s_1/block6j_se_expand_1/Squeeze,1 1 1 1536,6144
873,efficientnetv2-s_1/block6j_se_expand_1/Sigmoid,1 1 1 1536,6144
874,efficientnetv2-s_1/block6j_se_excite_1/Mul,1 12 12 1536,884736
875,efficientnetv2-s_1/block6j_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6j_project_conv_1/convolution;efficientnetv2-s_1/block6j_project_bn_1/batchnorm/sub,1 12 12 256,147456
876,efficientnetv2-s_1/block6j_add_1/Add,1 12 12 256,147456
877,efficientnetv2-s_1/block6k_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6k_expand_conv_1/convolution;efficientnetv2-s_1/block6k_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
878,efficientnetv2-s_1/block6k_expand_activation_1/Sigmoid,1 12 12 1536,884736
879,efficientnetv2-s_1/block6k_expand_activation_1/mul_1,1 12 12 1536,884736
880,efficientnetv2-s_1/block6k_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6k_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6k_dwconv2_1/depthwise;efficientnetv2-s_1/block6k_bn_1/batchnorm/mul;efficientnetv2-s_1/block6k_bn_1/batchnorm/sub,1 12 12 1536,884736
881,efficientnetv2-s_1/block6k_activation_1/Sigmoid,1 12 12 1536,884736
882,efficientnetv2-s_1/block6k_activation_1/mul_1,1 12 12 1536,884736
883,efficientnetv2-s_1/block6k_se_squeeze_1/Mean,1 1536,6144
884,efficientnetv2-s_1/block6k_se_reshape_1/Shape,2,8
885,efficientnetv2-s_1/block6k_se_reshape_1/strided_slice,,4
886,efficientnetv2-s_1/block6k_se_reshape_1/Reshape/shape,4,16
887,efficientnetv2-s_1/block6k_se_reshape_1/Reshape,1 1 1 1536,6144
888,efficientnetv2-s_1/block6k_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6k_se_reduce_1/convolution;efficientnetv2-s_1/block6k_se_reduce_1/Squeeze,1 1 1 64,256
889,efficientnetv2-s_1/block6k_se_reduce_1/Sigmoid,1 1 1 64,256
890,efficientnetv2-s_1/block6k_se_reduce_1/mul_1,1 1 1 64,256
891,efficientnetv2-s_1/block6k_se_expand_1/BiasAdd;efficientnetv2-s_1/block6k_se_expand_1/convolution;efficientnetv2-s_1/block6k_se_expand_1/Squeeze,1 1 1 1536,6144
892,efficientnetv2-s_1/block6k_se_expand_1/Sigmoid,1 1 1 1536,6144
893,efficientnetv2-s_1/block6k_se_excite_1/Mul,1 12 12 1536,884736
894,efficientnetv2-s_1/block6k_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6k_project_conv_1/convolution;efficientnetv2-s_1/block6k_project_bn_1/batchnorm/sub,1 12 12 256,147456
895,efficientnetv2-s_1/block6k_add_1/Add,1 12 12 256,147456
896,efficientnetv2-s_1/block6l_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6l_expand_conv_1/convolution;efficientnetv2-s_1/block6l_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
897,efficientnetv2-s_1/block6l_expand_activation_1/Sigmoid,1 12 12 1536,884736
898,efficientnetv2-s_1/block6l_expand_activation_1/mul_1,1 12 12 1536,884736
899,efficientnetv2-s_1/block6l_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6l_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6l_dwconv2_1/depthwise;efficientnetv2-s_1/block6l_bn_1/batchnorm/mul;efficientnetv2-s_1/block6l_bn_1/batchnorm/sub,1 12 12 1536,884736
900,efficientnetv2-s_1/block6l_activation_1/Sigmoid,1 12 12 1536,884736
901,efficientnetv2-s_1/block6l_activation_1/mul_1,1 12 12 1536,884736
902,efficientnetv2-s_1/block6l_se_squeeze_1/Mean,1 1536,6144
903,efficientnetv2-s_1/block6l_se_reshape_1/Shape,2,8
904,efficientnetv2-s_1/block6l_se_reshape_1/strided_slice,,4
905,efficientnetv2-s_1/block6l_se_reshape_1/Reshape/shape,4,16
906,efficientnetv2-s_1/block6l_se_reshape_1/Reshape,1 1 1 1536,6144
907,efficientnetv2-s_1/block6l_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6l_se_reduce_1/convolution;efficientnetv2-s_1/block6l_se_reduce_1/Squeeze,1 1 1 64,256
908,efficientnetv2-s_1/block6l_se_reduce_1/Sigmoid,1 1 1 64,256
909,efficientnetv2-s_1/block6l_se_reduce_1/mul_1,1 1 1 64,256
910,efficientnetv2-s_1/block6l_se_expand_1/BiasAdd;efficientnetv2-s_1/block6l_se_expand_1/convolution;efficientnetv2-s_1/block6l_se_expand_1/Squeeze,1 1 1 1536,6144
911,efficientnetv2-s_1/block6l_se_expand_1/Sigmoid,1 1 1 1536,6144
912,efficientnetv2-s_1/block6l_se_excite_1/Mul,1 12 12 1536,884736
913,efficientnetv2-s_1/block6l_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6l_project_conv_1/convolution;efficientnetv2-s_1/block6l_project_bn_1/batchnorm/sub,1 12 12 256,147456
914,efficientnetv2-s_1/block6l_add_1/Add,1 12 12 256,147456
915,efficientnetv2-s_1/block6m_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6m_expand_conv_1/convolution;efficientnetv2-s_1/block6m_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
916,efficientnetv2-s_1/block6m_expand_activation_1/Sigmoid,1 12 12 1536,884736
917,efficientnetv2-s_1/block6m_expand_activation_1/mul_1,1 12 12 1536,884736
918,efficientnetv2-s_1/block6m_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6m_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6m_dwconv2_1/depthwise;efficientnetv2-s_1/block6m_bn_1/batchnorm/mul;efficientnetv2-s_1/block6m_bn_1/batchnorm/sub,1 12 12 1536,884736
919,efficientnetv2-s_1/block6m_activation_1/Sigmoid,1 12 12 1536,884736
920,efficientnetv2-s_1/block6m_activation_1/mul_1,1 12 12 1536,884736
921,efficientnetv2-s_1/block6m_se_squeeze_1/Mean,1 1536,6144
922,efficientnetv2-s_1/block6m_se_reshape_1/Shape,2,8
923,efficientnetv2-s_1/block6m_se_reshape_1/strided_slice,,4
924,efficientnetv2-s_1/block6m_se_reshape_1/Reshape/shape,4,16
925,efficientnetv2-s_1/block6m_se_reshape_1/Reshape,1 1 1 1536,6144
926,efficientnetv2-s_1/block6m_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6m_se_reduce_1/convolution;efficientnetv2-s_1/block6m_se_reduce_1/Squeeze,1 1 1 64,256
927,efficientnetv2-s_1/block6m_se_reduce_1/Sigmoid,1 1 1 64,256
928,efficientnetv2-s_1/block6m_se_reduce_1/mul_1,1 1 1 64,256
929,efficientnetv2-s_1/block6m_se_expand_1/BiasAdd;efficientnetv2-s_1/block6m_se_expand_1/convolution;efficientnetv2-s_1/block6m_se_expand_1/Squeeze,1 1 1 1536,6144
930,efficientnetv2-s_1/block6m_se_expand_1/Sigmoid,1 1 1 1536,6144
931,efficientnetv2-s_1/block6m_se_excite_1/Mul,1 12 12 1536,884736
932,efficientnetv2-s_1/block6m_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6m_project_conv_1/convolution;efficientnetv2-s_1/block6m_project_bn_1/batchnorm/sub,1 12 12 256,147456
933,efficientnetv2-s_1/block6m_add_1/Add,1 12 12 256,147456
934,efficientnetv2-s_1/block6n_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6n_expand_conv_1/convolution;efficientnetv2-s_1/block6n_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
935,efficientnetv2-s_1/block6n_expand_activation_1/Sigmoid,1 12 12 1536,884736
936,efficientnetv2-s_1/block6n_expand_activation_1/mul_1,1 12 12 1536,884736
937,efficientnetv2-s_1/block6n_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6n_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6n_dwconv2_1/depthwise;efficientnetv2-s_1/block6n_bn_1/batchnorm/mul;efficientnetv2-s_1/block6n_bn_1/batchnorm/sub,1 12 12 1536,884736
938,efficientnetv2-s_1/block6n_activation_1/Sigmoid,1 12 12 1536,884736
939,efficientnetv2-s_1/block6n_activation_1/mul_1,1 12 12 1536,884736
940,efficientnetv2-s_1/block6n_se_squeeze_1/Mean,1 1536,6144
941,efficientnetv2-s_1/block6n_se_reshape_1/Shape,2,8
942,efficientnetv2-s_1/block6n_se_reshape_1/strided_slice,,4
943,efficientnetv2-s_1/block6n_se_reshape_1/Reshape/shape,4,16
944,efficientnetv2-s_1/block6n_se_reshape_1/Reshape,1 1 1 1536,6144
945,efficientnetv2-s_1/block6n_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6n_se_reduce_1/convolution;efficientnetv2-s_1/block6n_se_reduce_1/Squeeze,1 1 1 64,256
946,efficientnetv2-s_1/block6n_se_reduce_1/Sigmoid,1 1 1 64,256
947,efficientnetv2-s_1/block6n_se_reduce_1/mul_1,1 1 1 64,256
948,efficientnetv2-s_1/block6n_se_expand_1/BiasAdd;efficientnetv2-s_1/block6n_se_expand_1/convolution;efficientnetv2-s_1/block6n_se_expand_1/Squeeze,1 1 1 1536,6144
949,efficientnetv2-s_1/block6n_se_expand_1/Sigmoid,1 1 1 1536,6144
950,efficientnetv2-s_1/block6n_se_excite_1/Mul,1 12 12 1536,884736
951,efficientnetv2-s_1/block6n_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6n_project_conv_1/convolution;efficientnetv2-s_1/block6n_project_bn_1/batchnorm/sub,1 12 12 256,147456
952,efficientnetv2-s_1/block6n_add_1/Add,1 12 12 256,147456
953,efficientnetv2-s_1/block6o_expand_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6o_expand_conv_1/convolution;efficientnetv2-s_1/block6o_expand_bn_1/batchnorm/sub,1 12 12 1536,884736
954,efficientnetv2-s_1/block6o_expand_activation_1/Sigmoid,1 12 12 1536,884736
955,efficientnetv2-s_1/block6o_expand_activation_1/mul_1,1 12 12 1536,884736
956,efficientnetv2-s_1/block6o_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6o_bn_1/batchnorm/mul_1;efficientnetv2-s_1/block6o_dwconv2_1/depthwise;efficientnetv2-s_1/block6o_bn_1/batchnorm/mul;efficientnetv2-s_1/block6o_bn_1/batchnorm/sub,1 12 12 1536,884736
957,efficientnetv2-s_1/block6o_activation_1/Sigmoid,1 12 12 1536,884736
958,efficientnetv2-s_1/block6o_activation_1/mul_1,1 12 12 1536,884736
959,efficientnetv2-s_1/block6o_se_squeeze_1/Mean,1 1536,6144
960,efficientnetv2-s_1/block6o_se_reshape_1/Shape,2,8
961,efficientnetv2-s_1/block6o_se_reshape_1/strided_slice,,4
962,efficientnetv2-s_1/block6o_se_reshape_1/Reshape/shape,4,16
963,efficientnetv2-s_1/block6o_se_reshape_1/Reshape,1 1 1 1536,6144
964,efficientnetv2-s_1/block6o_se_reduce_1/BiasAdd;efficientnetv2-s_1/block6o_se_reduce_1/convolution;efficientnetv2-s_1/block6o_se_reduce_1/Squeeze,1 1 1 64,256
965,efficientnetv2-s_1/block6o_se_reduce_1/Sigmoid,1 1 1 64,256
966,efficientnetv2-s_1/block6o_se_reduce_1/mul_1,1 1 1 64,256
967,efficientnetv2-s_1/block6o_se_expand_1/BiasAdd;efficientnetv2-s_1/block6o_se_expand_1/convolution;efficientnetv2-s_1/block6o_se_expand_1/Squeeze,1 1 1 1536,6144
968,efficientnetv2-s_1/block6o_se_expand_1/Sigmoid,1 1 1 1536,6144
969,efficientnetv2-s_1/block6o_se_excite_1/Mul,1 12 12 1536,884736
970,efficientnetv2-s_1/block6o_project_bn_1/batchnorm/add_1;efficientnetv2-s_1/block6o_project_conv_1/convolution;efficientnetv2-s_1/block6o_project_bn_1/batchnorm/sub,1 12 12 256,147456
971,efficientnetv2-s_1/block6o_add_1/Add,1 12 12 256,147456
972,efficientnetv2-s_1/top_bn_1/batchnorm/add_1;efficientnetv2-s_1/top_conv_1/convolution;efficientnetv2-s_1/top_bn_1/batchnorm/sub,1 12 12 1280,737280
973,efficientnetv2-s_1/top_activation_1/Sigmoid,1 12 12 1280,737280
974,efficientnetv2-s_1/top_activation_1/mul_1,1 12 12 1280,737280
975,efficientnetv2-s_1/avg_pool_1/Mean,1 1280,5120
976,efficientnetv2-s_1/predictions_1/MatMul;efficientnetv2-s_1/predictions_1/BiasAdd,1 1000,4000
977,StatefulPartitionedCall_1:0,1 1000,4000
